age,education-num,hours-per-week,>50k,>50k_hat
19,10,30,0,0
36,3,35,0,0
20,11,35,0,0
44,10,40,0,0
21,10,14,0,0
38,13,70,0,1
20,9,70,0,0
36,11,55,1,1
59,10,60,1,1
52,13,50,1,1
27,14,40,0,0
29,11,40,1,0
19,6,20,0,0
61,10,40,0,1
53,9,35,1,1
28,9,70,0,0
22,11,30,0,0
45,13,45,0,0
24,9,40,0,0
37,9,50,0,0
19,9,20,0,0
26,9,40,1,0
43,9,40,1,0
17,8,12,0,0
31,9,40,0,0
48,14,50,1,1
28,9,40,0,0
38,10,60,0,0
48,13,40,0,0
51,9,40,0,0
40,13,40,0,1
46,13,40,1,1
25,9,40,0,0
55,13,72,0,0
38,10,40,0,0
52,9,40,1,0
19,10,30,0,0
18,9,25,0,0
38,13,43,1,1
27,13,55,0,1
48,9,40,1,0
22,10,20,0,0
56,13,45,1,0
39,12,45,1,1
25,13,40,0,0
37,9,49,0,0
36,15,50,0,1
39,11,60,1,1
37,7,40,0,0
58,9,25,0,0
47,13,50,0,1
29,10,40,1,0
49,9,46,0,0
32,9,40,1,0
40,14,35,0,0
36,11,75,0,0
42,13,35,0,0
17,7,12,0,0
24,10,70,1,0
45,8,50,0,0
22,9,56,0,0
54,13,40,0,0
26,10,12,0,0
58,12,40,0,0
38,9,48,0,1
24,10,40,0,0
39,9,40,0,0
58,9,40,1,0
51,6,40,1,0
29,9,50,0,0
38,10,40,0,0
38,10,32,0,0
58,8,40,0,0
54,14,50,1,0
34,9,53,1,0
28,9,40,0,0
62,5,35,0,0
62,10,40,0,1
39,9,50,0,0
45,16,30,1,1
29,11,64,0,0
19,10,20,0,0
40,16,40,0,0
37,9,52,0,0
24,13,30,0,0
23,9,16,0,0
33,12,40,0,0
24,10,42,0,0
58,9,35,1,1
50,11,40,1,1
30,15,40,0,0
51,10,40,0,0
45,10,40,0,0
68,10,30,0,0
22,10,40,0,0
35,6,60,0,0
32,9,40,0,0
18,7,2,0,0
23,13,50,0,0
47,6,52,0,0
36,13,50,0,0
25,9,50,0,0
65,9,40,1,0
58,9,24,0,0
44,9,30,0,0
43,4,40,0,0
28,12,40,0,1
43,9,40,0,0
43,10,40,0,0
34,13,39,0,0
20,10,6,0,0
25,13,40,0,0
29,9,40,0,0
33,9,60,1,0
46,9,55,0,0
21,9,40,0,0
66,10,50,0,1
63,10,35,1,0
42,9,60,0,0
19,9,40,0,0
19,9,50,0,0
41,9,50,0,0
61,10,30,1,1
42,6,40,0,0
35,12,40,0,0
43,10,40,0,1
24,9,40,0,0
43,5,40,0,0
26,13,38,0,0
41,5,40,0,0
67,4,3,0,0
34,10,50,0,0
36,9,40,0,0
36,3,40,1,1
36,9,40,0,0
48,10,40,0,0
28,13,20,0,0
18,9,20,0,0
31,9,55,0,0
48,13,6,0,0
30,13,40,0,0
35,10,50,0,0
31,10,42,0,0
26,7,40,0,0
42,10,40,0,0
23,13,25,0,0
31,9,55,0,0
54,13,40,1,1
54,10,40,1,1
34,10,72,0,0
24,10,40,0,0
34,9,40,0,0
28,16,60,1,0
32,9,45,0,0
65,7,35,0,0
26,4,30,0,0
48,13,60,0,0
48,9,70,1,1
45,3,35,0,0
46,10,50,0,0
30,9,30,0,0
45,9,40,0,0
28,14,30,1,1
41,11,40,0,0
45,14,60,1,1
35,5,40,0,0
20,10,40,0,0
29,8,35,0,0
23,10,35,0,0
19,9,24,0,0
50,9,48,1,0
41,14,40,1,1
61,3,40,0,0
38,15,40,0,1
43,9,60,0,0
31,10,50,0,0
21,10,20,0,0
37,14,38,1,0
23,13,40,0,0
65,13,60,1,1
45,10,48,0,0
56,5,40,0,0
32,10,40,0,0
45,13,60,0,0
35,9,50,1,0
39,10,45,0,0
32,9,50,0,0
32,9,49,0,0
34,13,55,0,1
39,13,60,0,0
38,9,54,1,0
38,10,35,0,0
47,10,40,0,0
36,9,35,0,0
50,4,20,0,0
21,9,10,0,0
23,9,40,0,0
24,10,40,0,0
43,14,40,0,0
21,11,40,0,0
40,11,50,0,0
18,6,40,0,0
41,9,45,0,0
41,11,30,0,0
18,7,10,0,0
48,10,60,0,0
53,9,60,0,1
30,9,40,0,0
40,4,40,0,0
50,4,65,0,0
52,13,45,1,1
25,13,60,0,0
38,9,45,0,0
40,9,30,0,0
28,11,45,0,0
36,9,40,0,0
46,13,40,0,1
22,10,35,0,0
24,9,45,0,0
58,13,48,0,0
22,9,20,0,0
60,6,40,0,0
49,10,40,0,1
34,9,40,0,0
32,9,40,0,0
17,6,24,0,0
22,9,37,0,0
42,13,45,1,1
20,9,40,0,0
45,9,46,0,1
42,10,45,1,1
50,14,65,0,0
21,9,40,0,0
42,10,50,0,0
38,10,48,1,0
37,9,20,0,0
42,13,42,0,1
25,9,40,0,0
40,10,40,0,0
50,13,50,0,1
39,10,70,0,0
30,12,48,0,0
43,10,40,0,0
56,13,40,0,0
29,9,50,0,0
26,9,40,0,0
52,9,40,0,0
27,3,60,0,0
53,10,40,0,0
52,9,36,0,0
26,13,40,0,0
38,10,40,0,1
39,11,60,0,0
54,9,40,0,0
60,9,42,1,0
38,13,40,0,0
26,10,55,1,0
59,10,40,1,1
29,12,35,0,0
34,9,30,0,0
63,11,40,1,1
59,10,40,0,1
43,14,50,0,1
58,14,15,0,0
22,9,41,0,0
21,11,40,0,0
54,10,38,0,0
26,10,40,0,0
25,9,40,0,0
18,5,32,0,0
29,10,35,0,0
48,13,45,0,1
45,14,40,0,0
30,9,40,0,0
51,9,40,0,0
29,10,40,0,0
49,10,50,0,0
52,9,40,1,0
31,2,45,0,0
36,10,45,0,0
75,9,26,0,0
25,10,40,0,0
25,11,40,0,0
36,9,40,0,0
62,4,66,0,0
45,11,40,1,1
47,9,40,0,0
45,9,40,0,0
23,10,40,0,0
47,9,45,0,0
46,9,15,0,0
40,9,40,0,0
38,13,80,1,1
23,9,25,0,0
22,9,55,0,0
51,9,45,1,0
65,7,20,0,0
27,13,15,0,0
29,9,45,1,0
22,10,40,0,0
35,9,20,0,0
49,10,40,1,0
22,10,34,0,0
26,10,40,0,0
27,10,45,0,0
25,6,25,0,0
52,9,45,0,0
29,10,45,0,0
37,13,40,0,0
30,7,40,0,0
23,10,40,0,0
30,11,40,0,0
36,7,65,0,0
18,7,16,0,0
44,16,32,1,1
30,16,15,0,0
56,9,40,1,0
20,9,30,0,0
50,13,60,0,1
53,9,45,0,1
36,12,45,0,0
59,7,40,0,0
23,9,40,0,0
57,4,40,0,0
36,9,45,0,0
28,9,40,0,0
28,12,40,0,0
38,9,45,0,0
62,9,40,1,1
50,10,40,0,1
56,13,40,1,1
37,11,40,1,0
52,14,50,1,1
41,9,40,0,0
25,9,40,0,0
47,5,40,0,0
73,10,11,0,0
30,9,40,1,0
31,13,50,1,1
55,9,40,0,0
28,15,40,0,1
44,9,40,0,0
25,13,40,0,0
41,15,45,1,1
55,13,42,1,1
36,10,40,0,0
34,9,20,0,0
57,10,50,0,1
18,9,15,0,0
59,13,37,1,1
32,9,40,0,0
27,7,45,0,0
57,15,40,1,1
33,11,40,0,0
32,10,40,0,0
38,9,40,0,0
56,13,45,0,0
31,9,35,0,0
60,8,40,0,0
18,7,8,0,0
37,13,38,0,0
29,9,40,0,0
36,9,40,0,0
29,14,55,1,1
58,13,45,0,0
18,9,30,0,0
23,10,45,0,0
37,2,77,0,0
29,13,50,0,0
68,10,40,0,0
37,9,40,0,0
27,13,36,0,0
57,7,40,0,0
29,9,40,0,0
35,13,50,1,1
30,13,50,1,0
32,11,45,1,0
49,13,70,0,0
36,7,40,0,0
27,1,24,0,1
65,9,40,0,0
41,5,70,0,0
41,9,40,0,0
31,9,40,0,0
35,3,15,0,0
48,7,50,1,0
52,9,50,0,0
33,13,46,0,0
20,9,55,0,0
34,13,40,1,1
37,9,24,0,0
29,9,55,0,0
45,6,60,0,0
52,9,40,0,0
50,15,75,1,1
41,9,45,1,1
39,10,45,0,0
18,10,24,0,0
44,10,48,0,0
41,14,40,0,0
39,10,45,0,0
25,13,45,1,0
47,13,30,0,0
66,13,40,1,0
56,14,40,1,1
79,8,45,1,1
40,13,45,0,0
32,9,45,0,0
52,4,48,0,0
50,13,24,0,1
31,6,40,0,0
27,9,40,0,0
18,10,38,0,0
44,4,40,0,0
18,8,10,0,0
34,13,38,1,1
19,10,20,0,0
19,10,23,0,0
57,10,40,0,0
25,9,40,0,0
70,10,80,0,0
32,12,40,0,0
30,13,50,1,1
54,14,50,0,1
28,9,40,0,0
40,13,40,1,1
25,9,40,0,0
38,10,40,0,0
40,15,45,1,1
35,9,55,0,0
54,9,40,1,1
42,5,40,0,0
27,13,45,0,1
23,10,15,0,0
41,9,60,0,0
25,9,40,0,0
42,13,50,1,1
31,9,40,0,0
39,9,40,0,0
44,10,40,1,1
27,13,40,1,1
44,14,40,0,0
33,6,35,0,0
24,12,40,0,0
39,9,40,1,0
41,10,50,0,0
45,13,50,0,0
32,13,35,1,0
18,10,20,0,0
34,10,40,0,0
58,6,40,0,0
38,10,38,0,0
22,10,15,0,0
24,10,40,0,0
40,9,40,0,0
25,7,40,0,0
59,16,40,1,1
60,9,50,0,0
61,9,40,0,0
20,10,40,0,0
33,9,40,0,0
45,9,40,0,0
50,13,45,0,0
18,9,40,0,0
37,13,50,0,1
51,11,40,1,1
35,9,38,0,0
28,13,46,1,1
52,9,45,1,0
40,9,48,0,0
38,7,55,0,0
43,3,72,0,0
63,9,40,0,0
34,6,40,0,0
23,11,30,0,0
48,10,40,1,1
40,5,40,1,0
37,9,40,0,0
33,9,45,0,0
27,9,50,0,0
22,9,40,0,0
43,13,50,1,0
34,9,80,0,0
37,11,40,0,0
18,7,35,0,0
28,9,30,0,0
48,13,40,0,1
33,13,40,1,1
25,13,44,0,0
25,13,40,0,0
37,9,50,0,0
26,12,36,0,0
17,7,40,0,0
17,8,35,0,0
33,10,40,0,0
37,7,40,0,0
43,12,70,1,1
62,4,40,0,0
53,14,45,1,1
33,7,40,0,0
34,9,50,0,0
44,4,40,0,0
36,12,40,0,0
39,9,40,0,0
53,16,55,1,1
33,10,35,0,0
19,10,20,0,0
38,11,40,0,0
74,2,40,0,0
25,6,40,0,0
48,14,50,1,1
22,9,40,0,0
33,13,40,1,1
48,9,40,1,1
44,16,55,1,1
57,13,40,1,1
44,12,40,1,1
40,15,45,1,1
40,9,40,1,0
25,12,40,0,0
19,10,40,0,0
31,9,40,0,0
28,9,40,0,0
61,6,55,0,0
67,4,40,0,0
34,12,36,0,1
26,9,40,0,0
44,10,40,0,0
47,9,60,0,1
30,13,40,0,1
32,13,40,0,0
33,13,35,0,0
27,9,60,0,0
50,6,40,0,0
32,13,40,0,0
31,9,40,0,0
27,10,45,0,0
53,3,40,0,0
31,1,24,0,0
25,10,35,0,0
24,9,32,0,0
51,5,40,0,0
45,13,50,0,1
49,10,40,0,0
33,9,40,0,0
34,5,35,0,0
29,9,38,0,0
42,10,40,0,0
23,9,40,0,0
50,13,32,0,0
43,13,40,1,0
22,9,40,0,0
30,4,45,0,0
26,9,50,0,0
24,10,50,0,0
40,14,50,1,1
21,6,40,0,0
27,13,40,1,1
44,13,40,0,0
21,10,40,0,0
41,10,60,1,0
38,9,25,0,0
46,9,40,0,0
43,9,50,1,1
33,13,40,0,0
53,9,50,1,0
29,14,36,0,0
19,4,99,0,0
20,10,40,0,0
28,13,45,0,0
40,13,40,0,0
56,3,67,1,1
21,9,40,0,0
23,10,15,0,0
17,7,15,0,0
43,9,35,0,0
48,10,55,0,0
47,10,48,1,0
25,10,40,0,0
43,10,25,0,0
33,9,50,0,0
38,15,40,1,1
40,9,40,0,0
47,6,40,1,0
31,7,40,0,0
59,6,40,0,0
32,8,40,0,0
62,9,35,0,0
55,9,40,0,0
43,13,50,1,1
67,9,24,0,0
41,14,60,1,1
45,10,65,1,1
28,10,40,0,0
26,13,40,0,0
38,10,40,0,0
44,12,50,0,0
19,9,60,0,0
39,7,60,0,0
38,9,10,0,0
21,10,10,0,0
33,14,50,1,1
37,10,40,1,0
69,6,25,0,0
41,9,40,0,0
36,11,50,1,1
41,9,43,1,1
34,13,40,0,0
44,9,40,0,0
58,13,20,0,0
57,13,40,0,1
65,9,20,0,0
39,7,40,0,0
26,10,40,0,0
23,10,35,0,0
30,6,55,0,0
64,10,40,0,0
38,9,50,0,0
18,7,20,0,0
19,10,15,0,0
34,7,40,0,0
46,9,40,0,0
32,11,50,1,0
40,9,40,1,1
71,13,14,0,0
49,13,40,0,1
42,3,35,0,0
43,9,60,0,0
43,10,45,0,0
48,9,72,1,1
65,13,40,1,1
42,12,40,0,0
34,11,50,0,0
33,9,40,0,0
49,9,50,0,0
21,10,8,0,0
59,9,40,0,0
23,12,25,0,0
65,10,40,1,1
39,13,50,0,0
34,13,40,0,0
28,6,40,0,0
22,13,35,0,0
58,7,15,0,0
46,9,5,0,0
20,10,50,0,0
45,10,40,1,1
49,7,40,0,0
20,10,72,0,0
22,10,40,0,0
24,12,40,0,0
55,9,45,0,0
47,13,50,1,1
40,9,84,0,0
35,16,80,1,0
32,12,40,1,1
27,9,40,0,0
53,14,50,0,0
33,9,20,0,0
36,9,40,0,1
23,13,20,0,0
55,9,40,0,0
50,4,40,0,0
20,9,48,0,0
36,9,30,0,0
56,15,50,1,1
62,13,20,1,0
46,9,40,0,0
23,13,22,0,0
37,10,40,1,0
19,10,20,0,0
29,10,40,0,0
44,13,40,1,1
19,9,25,0,0
55,9,40,1,1
51,13,16,0,0
20,9,20,0,0
31,12,40,0,0
36,9,45,0,0
57,9,40,0,0
45,13,60,1,1
25,7,40,0,0
24,10,42,0,0
54,6,60,0,0
22,13,8,0,0
36,9,60,1,1
26,13,45,0,0
65,3,10,0,0
90,14,40,1,0
45,13,60,1,1
37,9,30,0,0
33,9,50,0,0
57,9,40,0,0
30,9,26,0,0
28,13,50,0,0
37,13,40,0,0
23,9,40,0,0
28,9,40,0,0
39,9,40,0,0
31,9,40,0,0
27,6,40,0,0
28,5,24,0,0
37,3,40,0,0
53,10,40,0,0
29,5,40,0,0
42,9,40,1,0
55,4,20,0,0
25,10,40,0,0
49,9,40,0,0
38,10,40,0,0
37,10,50,1,0
36,9,40,0,0
38,11,40,0,0
48,13,50,0,0
45,11,38,1,1
56,9,40,0,0
30,10,40,1,1
44,13,35,1,1
22,10,32,1,0
53,9,40,1,0
27,13,50,0,0
55,9,40,0,0
18,7,25,0,0
36,10,60,0,0
37,9,40,0,0
71,9,15,0,0
34,9,35,1,0
27,12,70,1,1
36,10,45,0,0
38,10,40,0,0
30,9,40,0,0
27,9,35,0,0
44,12,30,0,0
36,11,40,0,0
17,6,20,0,0
43,13,35,0,0
35,15,65,1,1
39,10,40,0,0
41,3,40,0,0
46,10,70,0,0
46,9,40,0,1
26,10,50,0,0
36,13,50,0,0
36,9,40,0,0
30,9,40,1,0
47,9,38,0,0
17,9,35,0,0
28,10,48,0,0
35,10,60,0,0
57,9,78,0,0
55,10,50,0,0
38,10,40,1,1
28,11,50,1,1
23,9,40,0,0
34,9,45,0,0
58,6,40,0,0
90,9,99,0,0
23,11,15,0,0
18,7,24,0,0
67,10,40,0,0
54,13,60,1,1
62,6,40,0,0
30,9,73,1,0
17,6,8,0,0
33,12,60,0,0
44,10,40,0,0
35,13,50,1,1
29,9,40,0,0
17,7,32,0,0
17,7,20,0,0
26,9,40,0,0
32,13,40,0,1
47,9,40,0,0
62,9,40,0,0
19,10,20,0,0
43,10,40,0,0
50,13,45,1,1
30,9,70,0,0
37,13,42,0,0
49,14,40,0,0
65,10,27,0,0
45,14,45,1,1
47,9,33,0,0
26,9,40,0,0
46,7,30,0,0
59,4,40,0,0
30,12,40,0,0
28,10,40,0,0
64,9,40,0,0
39,14,45,1,1
28,10,35,0,0
30,13,40,0,0
56,13,40,1,1
27,10,40,1,0
51,9,60,0,0
46,9,17,0,0
41,12,40,1,1
22,13,40,0,0
69,4,20,0,0
36,9,60,0,0
30,10,45,0,0
25,13,40,0,0
41,9,54,0,0
35,9,60,0,0
31,9,40,0,0
18,9,40,0,0
52,4,40,0,0
43,9,40,0,0
61,10,40,0,0
41,9,50,0,0
38,10,43,0,0
18,7,20,0,0
61,14,99,0,1
46,16,50,1,1
17,7,20,0,0
78,13,40,1,1
37,10,40,0,0
41,9,40,1,1
32,10,55,0,0
63,12,40,1,1
34,13,50,1,0
37,9,30,0,0
24,10,40,0,0
39,13,50,1,1
66,9,40,0,0
31,15,45,1,0
45,10,50,0,0
28,13,45,0,0
36,9,40,0,0
37,14,40,1,1
24,13,40,0,0
74,2,15,0,0
27,10,80,0,0
21,10,40,0,0
57,3,40,0,0
52,15,45,1,1
22,8,50,1,0
27,13,40,1,1
32,4,40,0,0
46,12,36,0,0
25,10,40,0,0
36,9,40,0,0
33,9,40,0,0
59,16,60,1,1
30,10,25,0,0
33,14,50,1,1
37,9,60,0,0
53,14,70,1,1
59,16,50,1,1
48,9,40,0,0
33,11,40,0,0
34,14,35,1,1
58,7,60,0,0
28,10,40,0,0
40,11,32,0,0
38,13,50,0,1
55,12,5,0,0
45,15,40,1,1
60,9,40,0,0
32,9,40,1,0
77,10,40,0,0
29,11,40,1,0
22,10,24,0,0
35,9,40,0,0
35,16,60,1,0
32,13,50,1,0
18,6,3,0,0
36,15,55,1,1
19,10,12,0,0
18,7,15,0,0
36,13,55,1,1
46,10,40,0,0
38,10,50,1,1
35,9,40,0,0
27,7,40,0,0
22,10,40,0,0
36,10,44,0,1
62,9,40,0,0
54,10,40,0,0
38,10,40,1,0
56,13,40,0,0
57,13,40,1,1
47,9,50,1,0
49,9,20,0,0
64,11,40,1,1
63,9,40,0,0
34,9,40,0,0
26,10,42,0,0
28,9,30,0,0
31,10,40,0,0
23,8,30,0,0
26,10,48,0,0
60,15,16,0,0
72,9,40,0,0
40,11,50,1,0
54,9,50,0,1
31,12,35,0,0
27,10,25,0,0
18,9,30,0,0
45,16,56,1,1
20,10,40,0,0
27,7,45,0,0
42,14,45,0,1
27,9,40,0,0
36,9,40,1,1
73,6,40,0,0
31,9,30,0,0
24,10,30,0,0
28,13,50,1,1
24,10,40,0,0
35,12,36,0,0
49,7,75,0,0
44,13,35,0,0
73,9,24,0,0
31,13,40,0,0
19,10,14,0,0
50,13,40,1,1
84,10,35,1,0
32,9,45,0,0
46,10,40,0,0
20,10,35,0,0
57,9,55,1,0
49,10,35,0,0
34,13,45,0,0
20,10,18,0,0
49,14,70,0,0
38,11,30,0,0
35,9,40,0,0
21,9,40,0,0
41,9,40,0,0
17,6,10,0,0
36,13,45,1,1
41,9,40,0,0
48,9,40,1,0
37,10,40,0,0
35,9,40,0,0
36,9,48,0,0
23,13,30,0,0
40,9,40,0,0
52,9,20,0,0
45,4,40,0,0
39,9,40,0,0
18,9,30,0,0
42,13,40,0,0
22,3,40,1,0
37,10,40,0,0
34,11,40,0,0
50,9,35,0,0
22,10,40,0,0
43,9,40,0,0
42,5,40,0,0
26,9,40,0,0
76,4,2,0,0
38,9,40,0,0
38,9,40,0,0
35,14,60,1,0
27,9,60,0,0
56,9,38,0,0
32,11,45,0,0
37,10,30,0,0
34,14,50,0,0
21,10,35,0,0
30,9,50,0,0
60,7,40,0,0
53,14,35,1,1
29,11,40,0,0
51,13,8,0,0
64,10,40,0,0
32,2,40,0,0
50,13,30,0,0
31,10,40,0,0
43,9,30,0,0
38,9,40,0,0
66,4,50,0,0
22,12,35,0,0
44,8,35,0,0
54,15,50,1,1
46,7,35,1,0
65,10,40,1,1
24,10,40,0,0
63,10,20,0,0
79,16,35,1,1
23,13,30,0,0
28,13,40,0,1
47,14,40,0,1
40,13,40,0,0
54,14,60,1,1
23,9,40,0,0
38,9,38,0,0
27,15,65,1,0
22,9,40,0,0
24,10,40,0,0
31,10,40,0,0
52,10,45,1,1
41,10,21,0,0
45,10,40,1,1
35,13,45,0,0
29,9,40,0,0
41,9,40,0,0
34,9,40,0,0
31,15,40,0,1
37,13,40,0,0
44,10,45,0,0
23,10,40,0,0
37,13,50,1,1
28,13,40,1,1
57,10,40,0,0
53,10,45,1,1
24,9,40,0,0
75,13,16,1,1
37,12,55,0,0
47,9,40,1,0
46,6,40,0,0
41,14,40,1,1
27,13,50,0,1
20,12,40,0,0
44,9,40,0,0
51,4,40,0,0
33,13,40,0,0
18,7,20,0,0
25,9,40,0,0
50,10,40,1,0
31,5,40,0,0
34,11,75,0,0
35,13,35,1,1
49,9,40,0,0
57,3,45,0,0
44,10,38,1,1
49,10,32,0,0
63,9,70,0,0
27,13,48,0,0
51,13,50,0,0
64,9,8,0,0
60,10,40,0,1
51,9,40,0,0
41,9,40,0,0
51,9,40,0,0
41,9,40,0,0
27,11,50,0,0
30,13,45,1,1
30,13,16,1,1
35,9,36,0,0
27,9,48,0,0
47,9,40,0,0
25,9,70,0,0
45,9,55,1,1
28,9,40,0,0
37,9,40,0,0
41,7,40,0,0
40,10,40,0,0
29,9,40,1,0
34,13,40,1,1
35,13,40,1,0
34,6,36,0,0
53,14,60,1,1
62,9,40,1,1
40,10,40,1,1
51,6,40,0,0
67,9,35,0,0
36,9,16,0,0
44,9,60,0,0
36,9,50,1,1
37,9,35,1,1
45,11,40,0,0
39,9,60,0,0
59,12,40,0,0
21,6,39,0,0
47,13,60,1,1
20,10,15,0,0
35,10,40,0,0
38,13,42,1,1
43,9,30,0,0
36,9,55,1,0
26,14,40,0,0
28,9,40,0,0
60,5,40,0,0
43,10,15,0,0
20,9,40,0,0
22,10,40,0,0
45,9,72,0,0
43,7,40,0,0
50,4,60,0,0
48,10,60,1,1
24,13,47,0,0
33,9,40,0,0
57,14,50,1,1
18,9,28,0,0
19,9,40,0,0
45,10,45,0,0
17,6,40,0,0
17,7,16,0,0
25,10,40,0,0
33,6,40,0,0
40,9,36,0,0
43,13,40,1,1
36,9,4,0,0
47,13,40,0,0
34,10,40,0,0
19,10,22,0,0
52,4,16,0,0
18,6,27,0,0
31,9,40,0,0
62,10,40,0,0
24,10,40,0,0
56,10,40,0,0
41,9,40,0,0
23,10,25,0,0
41,12,40,0,1
52,9,40,0,0
22,13,30,0,0
31,9,55,1,0
56,10,45,0,1
19,10,25,0,0
28,9,40,0,0
24,13,40,0,0
19,9,14,0,0
30,13,45,0,0
80,11,24,0,0
44,14,16,0,0
74,9,25,0,0
48,5,40,0,0
31,10,55,1,0
76,3,40,0,0
29,6,40,0,0
27,2,40,0,0
31,13,60,0,0
33,10,40,0,0
17,6,17,0,0
48,9,40,0,1
18,9,40,0,0
61,9,40,0,0
40,9,40,0,0
35,9,40,0,0
38,14,60,1,1
53,9,48,0,1
60,9,40,0,0
18,6,40,0,0
50,10,48,1,1
23,10,35,0,0
57,13,10,0,1
37,13,55,1,1
52,9,70,0,0
71,11,40,0,0
35,9,40,0,0
38,7,65,0,0
39,10,40,0,0
43,7,40,0,0
51,2,40,0,0
51,12,40,0,0
21,10,40,0,0
44,9,40,0,0
25,6,35,0,0
43,11,25,0,0
35,9,40,0,0
60,3,40,1,0
25,9,40,0,0
50,13,40,1,1
24,4,40,1,0
